"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",14,0.0823529411764706,170,-0.205613973553471,1.52687181130042
"0.75-0.80",10,0.0588235294117647,170,-0.166659608473895,1.52687181130042
"0.80-0.85",22,0.129411764705882,170,-0.264615480242487,1.52687181130042
"0.85-0.90",21,0.123529411764706,170,-0.258334094034492,1.52687181130042
"0.90-0.95",75,0.441176470588235,170,-0.361019260373802,1.52687181130042
"0.95-1.00",23,0.135294117647059,170,-0.270629394622268,1.52687181130042
