"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",17,11
"0.06-0.11",16,11
"0.11-0.16",8,23
"0.16-0.21",4,16
"0.21-0.26",2,31
"0.26-0.31",2,29
"0.31-0.36",2,NA
"0.36-0.41",0,NA
"0.41-0.46",1,NA
"0.46-0.51",0,NA
"0.51-0.56",3,NA
"0.56-0.61",0,NA
"0.61-0.66",1,NA
"0.66-0.71",0,NA
"0.71-0.76",5,NA
"0.76-0.81",7,NA
"0.81-0.86",2,NA
"0.86-0.91",0,NA
"0.91-0.96",0,NA
"Shannon_Index",2.1739762263529,1.71036356268419
