"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",27,0.058695652173913,460,-0.166425043117235,1.60004701433528
"0.75-0.80",27,0.058695652173913,460,-0.166425043117235,1.60004701433528
"0.80-0.85",84,0.182608695652174,460,-0.310509595682055,1.60004701433528
"0.85-0.90",49,0.106521739130435,460,-0.238545442124463,1.60004701433528
"0.90-0.95",197,0.428260869565217,460,-0.363174964927815,1.60004701433528
"0.95-1.00",216,0.469565217391304,460,-0.354966925366476,1.60004701433528
