"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",20,0.0738007380073801,271,-0.192353250725145,1.85121046176123
"0.75-0.80",33,0.121771217712177,271,-0.256402847087219,1.85121046176123
"0.80-0.85",59,0.217712177121771,271,-0.331919930780313,1.85121046176123
"0.85-0.90",71,0.261992619926199,271,-0.3509231181274,1.85121046176123
"0.90-0.95",84,0.309963099630996,271,-0.363060405354452,1.85121046176123
"0.95-1.00",76,0.280442804428044,271,-0.356550909686702,1.85121046176123
