"UniqueFileSources","id","MQScore","cosine_score"
"S991-3-EA.mzXML","118548","0.0295233",0.9309
"S991-3-EA.mzXML","118548","0.0295233",0.9568
"S991-3-EA.mzXML","118548","0.0295233",0.9616
"S991-3-EA.mzXML","140471","0.137942",0.7708
"S991-3-EA.mzXML","140471","0.137942",0.8107
"S991-3-EA.mzXML","140471","0.137942",0.8561
"S991-3-EA.mzXML","155481","0.0505157",0.9318
"S991-3-EA.mzXML","155494","0.0508559",0.9318
"S991-3-EA.mzXML","162520","0.0740221",NA
"S991-3-EA.mzXML","164851","0.16986700000000002",0.9428
"S991-3-EA.mzXML","164851","0.16986700000000002",0.9568
"S991-3-EA.mzXML","164851","0.16986700000000002",0.9488
"S991-3-EA.mzXML","167655","0.80609",0.7924
"S991-3-EA.mzXML","167655","0.80609",0.7876
"S991-3-EA.mzXML","167655","0.80609",0.7613
"S991-3-EA.mzXML","167677","0.9094180000000001",0.891
"S991-3-EA.mzXML","167677","0.9094180000000001",0.7556
"S991-3-EA.mzXML","167677","0.9094180000000001",0.8743
"S991-3-EA.mzXML","167677","0.9094180000000001",0.9137
"S991-3-EA.mzXML","167677","0.9094180000000001",0.8382
"S991-3-EA.mzXML","167677","0.9094180000000001",0.9042
"S991-3-EA.mzXML","167677","0.9094180000000001",0.8354
"S991-3-EA.mzXML","181517","0.799732",0.8902
"S991-3-EA.mzXML","181517","0.799732",0.891
"S991-3-EA.mzXML","181517","0.799732",0.9039
"S991-3-EA.mzXML","181517","0.799732",0.9283
"S991-3-EA.mzXML","181517","0.799732",0.9806
"S991-3-EA.mzXML","181517","0.799732",0.8258
"S991-3-EA.mzXML","181517","0.799732",0.8691
"S991-3-EA.mzXML","181517","0.799732",0.831
"S991-3-EA.mzXML","181517","0.799732",0.9873
"S991-3-EA.mzXML","187662","0.155282",NA
"S991-3-EA.mzXML","201308","0.308116",0.893
"S991-3-EA.mzXML","201308","0.308116",0.9692
"S991-3-EA.mzXML","202994","0.758406",NA
"S991-3-EA.mzXML","214133","0.0525871",0.8533
"S991-3-EA.mzXML","214133","0.0525871",0.7521
"S991-3-EA.mzXML","214133","0.0525871",0.7682
"S991-3-EA.mzXML","214133","0.0525871",0.8934
"S991-3-EA.mzXML","214133","0.0525871",0.7122
"S991-3-EA.mzXML","214140","0.0857882",0.8934
"S991-3-EA.mzXML","214140","0.0857882",0.7157
"S991-3-EA.mzXML","214140","0.0857882",0.8119
"S991-3-EA.mzXML","214140","0.0857882",0.7544
"S991-3-EA.mzXML","214155","0.44914899999999996",0.7651
"S991-3-EA.mzXML","214155","0.44914899999999996",0.8119
"S991-3-EA.mzXML","214155","0.44914899999999996",0.7437
"S991-3-EA.mzXML","214155","0.44914899999999996",0.8533
"S991-3-EA.mzXML","223632","0.018853099999999998",0.9911
"S991-3-EA.mzXML","223632","0.018853099999999998",0.9844
"S991-3-EA.mzXML","223632","0.018853099999999998",0.9632
"S991-3-EA.mzXML","223633","0.0313655",0.9873
"S991-3-EA.mzXML","223633","0.0313655",0.9612
"S991-3-EA.mzXML","223633","0.0313655",0.9844
"S991-3-EA.mzXML","223634","0.022246099999999998",0.9873
"S991-3-EA.mzXML","223634","0.022246099999999998",0.9911
"S991-3-EA.mzXML","223634","0.022246099999999998",0.9657
"S991-3-EA.mzXML","223656","0.0324298",0.9657
"S991-3-EA.mzXML","223656","0.0324298",0.9612
"S991-3-EA.mzXML","223656","0.0324298",0.9632
"S991-3-EA.mzXML","227570","0.176377",NA
"S991-3-EA.mzXML","229876","0.020273",0.9149
"S991-3-EA.mzXML","270201","0.196409",NA
"S991-3-EA.mzXML","277753","0.013065",0.9182
"S991-3-EA.mzXML","277754","0.0178966",NA
"S991-3-EA.mzXML","296757","0.189937",0.9476
"S991-3-EA.mzXML","298790","0.12572",0.9476
"S991-3-EA.mzXML","301075","0.11578699999999999",0.9183
"S991-3-EA.mzXML","301075","0.11578699999999999",0.7348
"S991-3-EA.mzXML","301075","0.11578699999999999",0.8885
"S991-3-EA.mzXML","321870","0.202964",0.9667
"S991-3-EA.mzXML","321870","0.202964",0.9768
"S991-3-EA.mzXML","321870","0.202964",0.9469
"S991-3-EA.mzXML","321870","0.202964",0.9807
"S991-3-EA.mzXML","321870","0.202964",0.956
"S991-3-EA.mzXML","321870","0.202964",0.953
"S991-3-EA.mzXML","321870","0.202964",0.9544
"S991-3-EA.mzXML","327587","0.517347",0.9386
"S991-3-EA.mzXML","327608","0.757645",0.9425
"S991-3-EA.mzXML","327608","0.757645",0.9538
"S991-3-EA.mzXML","327608","0.757645",0.986
"S991-3-EA.mzXML","327608","0.757645",0.9753
"S991-3-EA.mzXML","327608","0.757645",0.951
"S991-3-EA.mzXML","327608","0.757645",0.9522
