"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.004149377593361,241,-0.0227584934999612,0.181817406460317
"0.05-0.10",4,0.016597510373444,241,-0.0680249389605106,0.181817406460317
"0.10-0.15",1,0.004149377593361,241,-0.0227584934999612,0.181817406460317
"0.15-0.20",0,0,241,0,0.181817406460317
"0.20-0.25",0,0,241,0,0.181817406460317
"0.25-0.30",1,0.004149377593361,241,-0.0227584934999612,0.181817406460317
"0.30-0.35",0,0,241,0,0.181817406460317
"0.35-0.40",0,0,241,0,0.181817406460317
"0.40-0.45",0,0,241,0,0.181817406460317
"0.45-0.50",0,0,241,0,0.181817406460317
"0.50-0.55",1,0.004149377593361,241,-0.0227584934999612,0.181817406460317
"0.55-0.60",0,0,241,0,0.181817406460317
"0.60-0.65",0,0,241,0,0.181817406460317
"0.65-0.70",0,0,241,0,0.181817406460317
"0.70-0.75",0,0,241,0,0.181817406460317
"0.75-0.80",1,0.004149377593361,241,-0.0227584934999612,0.181817406460317
"0.80-0.85",0,0,241,0,0.181817406460317
"0.85-0.90",0,0,241,0,0.181817406460317
"0.90-0.95",0,0,241,0,0.181817406460317
"0.95-1.00",0,0,241,0,0.181817406460317
