"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",31,0.0652631578947368,475,-0.178124538075862,1.74477349962581
"0.75-0.80",49,0.103157894736842,475,-0.234322591137425,1.74477349962581
"0.80-0.85",78,0.164210526315789,475,-0.296663718385082,1.74477349962581
"0.85-0.90",138,0.290526315789474,475,-0.359108282958076,1.74477349962581
"0.90-0.95",236,0.496842105263158,475,-0.347532605823434,1.74477349962581
"0.95-1.00",261,0.549473684210526,475,-0.329021763245933,1.74477349962581
