"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",42,0.112299465240642,374,-0.245552458619008,1.96041344093802
"0.75-0.80",56,0.149732620320856,374,-0.284327887631138,1.96041344093802
"0.80-0.85",81,0.216577540106952,374,-0.331321759524357,1.96041344093802
"0.85-0.90",131,0.350267379679144,374,-0.367450962892922,1.96041344093802
"0.90-0.95",156,0.417112299465241,374,-0.364722907127645,1.96041344093802
"0.95-1.00",147,0.393048128342246,374,-0.367037465142946,1.96041344093802
