"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",40,0.064,625,-0.175927820519838,1.60859650961907
"0.75-0.80",43,0.0688,625,-0.184146745542147,1.60859650961907
"0.80-0.85",98,0.1568,625,-0.290516558023122,1.60859650961907
"0.85-0.90",73,0.1168,625,-0.25080372996308,1.60859650961907
"0.90-0.95",166,0.2656,625,-0.35212288158249,1.60859650961907
"0.95-1.00",172,0.2752,625,-0.355078773988395,1.60859650961907
