"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",37,0.0669077757685353,553,-0.180948071046094,1.70793535779241
"0.75-0.80",52,0.0940325497287523,553,-0.222303693875094,1.70793535779241
"0.80-0.85",95,0.171790235081374,553,-0.302605253964865,1.70793535779241
"0.85-0.90",75,0.135623869801085,553,-0.270958845567725,1.70793535779241
"0.90-0.95",172,0.311030741410488,553,-0.36324145795647,1.70793535779241
"0.95-1.00",204,0.368896925858951,553,-0.367878035382163,1.70793535779241
