"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",5,0.03125,160,-0.108304246962491,1.41383194518017
"0.75-0.80",30,0.1875,160,-0.313870581294688,1.41383194518017
"0.80-0.85",16,0.1,160,-0.230258509299405,1.41383194518017
"0.85-0.90",16,0.1,160,-0.230258509299405,1.41383194518017
"0.90-0.95",31,0.19375,160,-0.317979905832557,1.41383194518017
"0.95-1.00",14,0.0875,160,-0.213160192491625,1.41383194518017
