"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",23,6
"0.06-0.11",8,10
"0.11-0.16",5,27
"0.16-0.21",4,14
"0.21-0.26",2,39
"0.26-0.31",1,49
"0.31-0.36",0,NA
"0.36-0.41",0,NA
"0.41-0.46",1,NA
"0.46-0.51",1,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",1,NA
"0.66-0.71",2,NA
"0.71-0.76",7,NA
"0.76-0.81",10,NA
"0.81-0.86",1,NA
"0.86-0.91",0,NA
"0.91-0.96",2,NA
"Shannon_Index",2.1836857317027,1.57474129725839
