"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",10,0.106382978723404,94,-0.23837337119957,1.68839086879976
"0.75-0.80",14,0.148936170212766,94,-0.283609833374111,1.68839086879976
"0.80-0.85",25,0.265957446808511,94,-0.352239084415373,1.68839086879976
"0.85-0.90",20,0.212765957446809,94,-0.329268618875747,1.68839086879976
"0.90-0.95",17,0.180851063829787,94,-0.309270047336536,1.68839086879976
"0.95-1.00",6,0.0638297872340425,94,-0.175629913598422,1.68839086879976
