"id","Cosine_score"
"9067",0.8409
"244904",0.8427
"280383",0.7388
"181517",0.9039
"189671",0.7471
"181517",0.9873
"181517",0.891
"181542",0.9894
"198914",0.7691
"211345",0.816
"181517",0.8691
"167655",0.7876
"181517",0.8902
"246818",0.7312
"308239",0.8573
"181542",0.7876
"181517",0.8258
"240930",0.9149
"181517",0.9806
"262348",0.7355
"312587",0.7331
"312588",0.7752
"198914",0.7969
"181542",0.8219
"240930",0.8331
"181542",0.7693
"167655",0.7924
"300889",0.8751
"262348",0.7996
"181517",0.831
"279653",0.835
"167655",0.7613
"300419",0.8674
"9067",0.8606
"198914",0.7716
"211345",0.7427
"259708",0.8537
"181542",0.8691
"289024",0.9709
"181517",0.9283
"313294",0.8193
"306540",0.8058
"306339",0.7689
"249475",0.884
"259708",0.8537
"239716",0.9735
"244904",0.8427
"181517",0.8902
"344530",0.9314
"283199",0.7983
"118547",0.9085
"167655",0.7924
"181517",0.9806
"211345",0.816
"181542",0.7693
"198914",0.7969
"280850",0.9352
"181517",0.831
"280849",0.9147
"306540",0.7509
"312587",0.7331
"262348",0.7355
"181517",0.891
"240930",0.9149
"239716",0.9818
"181542",0.7876
"71317",0.9176
"336488",0.7845
"181517",0.8258
"198914",0.7716
"9067",0.8606
"239716",0.9829
"118547",0.9321
"280383",0.7388
"308239",0.8573
"167655",0.7613
"306339",0.9236
"181517",0.9039
"280850",0.9096
"279653",0.835
"181517",0.8691
"167655",0.7876
"280849",0.9363
"198914",0.7691
"246818",0.7312
"306339",0.9287
"240930",0.8331
"200431",0.7413
"181542",0.8219
"298790",0.9476
"9067",0.8409
"262348",0.7996
"300419",0.8674
"249475",0.8027
"181542",0.8691
"211345",0.7427
"181517",0.9283
"239716",0.9502
"283199",0.8547
"306541",0.9252
"181517",0.9873
"181542",0.9894
"312588",0.7752
"200431",0.7882
"286799",0.8435
"298798",0.9119
"329348",0.8134
"298790",0.9476
"186572",0.9615
"312587",0.7331
"259708",0.8537
"154743",0.8592
"181542",0.8219
"262348",0.7355
"182075",0.7511
"279653",0.835
"280935",0.8977
"246818",0.7312
"164971",0.9259
"9067",0.8409
"181542",0.8691
"257050",0.8333
"81728",0.7497
"189671",0.7471
"181542",0.7693
"262348",0.7996
"289024",0.9709
"154743",0.9014
"118547",0.9085
"159153",0.876
"296757",0.9476
"181542",0.7876
"81728",0.7981
"312588",0.7752
"63772",0.9136
"9067",0.8606
"118547",0.9321
"280383",0.7388
"207081",0.827
"188057",0.962
"174538",0.827
"63772",0.9083
"186572",0.9769
"181542",0.9894
"298798",0.9119
"169957",0.8085
"244904",0.8427
"280849",0.9147
"280849",0.9363
"300419",0.8674
"159153",0.8641
"186574",0.9454
"186574",0.9615
"240930",0.9149
"240930",0.8331
