"id","Cosine_score"
"61175",0.765
"161084",0.8267
"338187",0.9375
"181517",0.9873
"161084",0.8288
"81728",0.7497
"343897",0.956
"59506",0.8341
"338187",0.951
"338184",0.9387
"327608",0.986
"214163",0.7521
"181515",0.8404
"181517",0.9283
"181515",0.8933
"338184",0.964
"338187",0.9418
"343897",0.9488
"249188",0.9286
"189658",0.7863
"98202",0.8748
"249188",0.9282
"338190",0.9542
"338190",0.9432
"338187",0.9849
"338190",0.9896
"159152",0.9502
"100368",0.9541
"172990",0.8459
"181517",0.9039
"338184",0.9484
"338184",0.9753
"246157",0.9654
"181515",0.8161
"181517",0.8691
"58749",0.7234
"314759",0.933
"159145",0.9363
"314774",0.9265
"338195",0.9864
"249188",0.8507
"338190",0.9572
"154743",0.8592
"227977",0.991
"96792",0.972
"181517",0.831
"338195",0.9737
"183243",0.8088
"172990",0.8437
"343897",0.9572
"227974",0.8197
"140733",0.8483
"338195",0.944
"98202",0.9613
"154743",0.9014
"343897",0.9639
"81728",0.7981
"327623",0.9411
"159146",0.9482
"227974",0.8114
"314774",0.9144
"8930",0.836
"159153",0.8641
"159152",0.9765
"159172",0.9617
"159145",0.9482
"327608",0.9753
"181517",0.891
"223246",0.9319
"343897",0.9454
"338190",0.9538
"181515",0.9873
"172998",0.8342
"8930",0.8211
"159172",0.9551
"338190",0.9849
"343897",0.9527
"181515",0.9832
"58749",0.8362
"327623",0.9385
"161014",0.8304
"249188",0.8674
"314759",0.9265
"327608",0.951
"327623",0.941
"338187",0.9619
"247745",0.8981
"327608",0.9736
"327608",0.9425
"338195",0.9387
"338195",0.9847
"314749",0.9057
"99229",0.9564
"186787",0.8495
"327623",0.9416
"338187",0.9761
"227974",0.991
"338195",0.9411
"327608",0.9522
"98202",0.8202
"338190",0.9864
"181515",0.9035
"343897",0.9798
"159153",0.876
"343897",0.9512
"186787",0.8296
"338190",0.9385
"100368",0.9628
"338195",0.9454
"159172",0.9563
"159172",0.962
"327608",0.9538
"98202",0.916
"327587",0.9386
"278036",0.7473
"181515",0.9404
"327623",0.986
"61666",0.8101
"181515",0.9137
"159152",0.9412
"314759",0.9236
"338190",0.9743
"140733",0.8653
"338187",0.956
"161014",0.8253
"338195",0.9761
"327623",0.9716
"181515",0.8174
"183243",0.8254
"98202",0.8571
"338184",0.9618
"154765",0.8323
"338187",0.9516
"181517",0.8258
"181517",0.9806
"327608",0.9522
"327623",0.964
"338195",0.935
"159146",0.9447
"161084",0.8467
"338184",0.9386
"223246",0.8327
"141276",0.8553
"58749",0.869
"338195",0.9425
"172990",0.8657
"181515",0.815
"338184",0.9346
"159152",0.9345
"93063",0.7407
"93063",0.7966
"99561",0.8308
"338184",0.9416
"338190",0.9484
"338187",0.941
"278043",0.7473
"181517",0.8902
"99229",0.9723
"61666",0.7332
"159146",0.9438
"61666",0.7296
"183243",0.8289
"338187",0.9785
"153543",0.8632
"214163",0.7544
"174538",0.827
"327623",0.964
"164973",0.9473
"212642",0.7157
"181515",0.8933
"223634",0.9911
"140408",0.7482
"214140",0.7157
"181515",0.815
"181515",0.9873
"118544",0.9697
"239689",0.9364
"214140",0.8119
"223632",0.9911
"338199",0.9522
"118543",0.9653
"181515",0.9035
"327623",0.9716
"301054",0.9293
"280848",0.9034
"214133",0.8934
"239689",0.965
"338184",0.9387
"344530",0.9314
"167807",0.7535
"338190",0.9385
"327623",0.9411
"338190",0.9743
"63607",0.7332
"301075",0.7348
"181518",0.8945
"173079",0.8815
"265209",0.801
"314759",0.9265
"182288",0.7208
"338184",0.9416
"181517",0.8258
"182288",0.7775
"167807",0.8927
"61554",0.7708
"314759",0.933
"181517",0.8902
"327587",0.9386
"99561",0.8308
"164851",0.9428
"301056",0.9183
"223632",0.9844
"273354",0.8874
"227572",0.7236
"98202",0.8748
"167807",0.8902
"338199",0.9785
"338190",0.9432
"338190",0.9484
"99069",0.9746
"239716",0.9502
"98244",0.8133
"278036",0.7473
"140408",0.848
"164851",0.9488
"63773",0.9188
"98202",0.8571
"99074",0.9631
"146634",0.8062
"181515",0.9137
"322785",0.9348
"61554",0.8585
"338190",0.9542
"181517",0.9283
"338199",0.9725
"181517",0.8691
"181515",0.8161
"314749",0.9057
"278771",0.9198
"338199",0.9387
"100037",0.9502
"181542",0.8219
"301054",0.8885
"181515",0.9404
"173079",0.8807
"167807",0.8933
"322785",0.9363
"173079",0.9842
"61554",0.7759
"223632",0.9632
"181518",0.8219
"167655",0.7924
"189705",0.7999
"189937",0.8772
"99229",0.9564
"327623",0.941
"212642",0.7682
"81522",0.9693
"301075",0.8885
