"UniqueFileSources","id","MQScore","cosine_score"
"S197-3-EA.mzXML","140471","0.137942",0.7708
"S197-3-EA.mzXML","140471","0.137942",0.8107
"S197-3-EA.mzXML","140471","0.137942",0.8561
"S197-3-EA.mzXML","140478","0.0691788",0.7914
"S197-3-EA.mzXML","140478","0.0691788",0.7762
"S197-3-EA.mzXML","140478","0.0691788",0.8561
"S197-3-EA.mzXML","142527","0.250612",0.7651
"S197-3-EA.mzXML","142527","0.250612",0.7122
"S197-3-EA.mzXML","154850","0.016338299999999997",0.8976
"S197-3-EA.mzXML","155481","0.0505157",0.9318
"S197-3-EA.mzXML","155494","0.0508559",0.9318
"S197-3-EA.mzXML","156024","0.276318",0.9628
"S197-3-EA.mzXML","156024","0.276318",0.9492
"S197-3-EA.mzXML","156024","0.276318",0.9814
"S197-3-EA.mzXML","156024","0.276318",0.9537
"S197-3-EA.mzXML","156024","0.276318",0.9827
"S197-3-EA.mzXML","156024","0.276318",0.9631
"S197-3-EA.mzXML","164851","0.16986700000000002",0.9428
"S197-3-EA.mzXML","164851","0.16986700000000002",0.9568
"S197-3-EA.mzXML","164851","0.16986700000000002",0.9488
"S197-3-EA.mzXML","164973","0.190659",0.9309
"S197-3-EA.mzXML","164973","0.190659",0.9473
"S197-3-EA.mzXML","164973","0.190659",0.9488
"S197-3-EA.mzXML","181515","0.721566",0.9404
"S197-3-EA.mzXML","181515","0.721566",0.8404
"S197-3-EA.mzXML","181515","0.721566",0.8161
"S197-3-EA.mzXML","181515","0.721566",0.8933
"S197-3-EA.mzXML","181515","0.721566",0.9035
"S197-3-EA.mzXML","181515","0.721566",0.9873
"S197-3-EA.mzXML","181515","0.721566",0.815
"S197-3-EA.mzXML","181515","0.721566",0.9137
"S197-3-EA.mzXML","181515","0.721566",0.9832
"S197-3-EA.mzXML","181515","0.721566",0.8174
"S197-3-EA.mzXML","201308","0.308116",0.893
"S197-3-EA.mzXML","201308","0.308116",0.9692
"S197-3-EA.mzXML","201772","0.277419",0.8749
"S197-3-EA.mzXML","201772","0.277419",0.9692
"S197-3-EA.mzXML","211064","0.054590999999999994",NA
"S197-3-EA.mzXML","211785","0.403304",NA
"S197-3-EA.mzXML","211786","0.409775",NA
"S197-3-EA.mzXML","211788","0.6029439999999999",NA
"S197-3-EA.mzXML","211796","0.332158",NA
"S197-3-EA.mzXML","214133","0.0525871",0.8533
"S197-3-EA.mzXML","214133","0.0525871",0.7521
"S197-3-EA.mzXML","214133","0.0525871",0.7682
"S197-3-EA.mzXML","214133","0.0525871",0.8934
"S197-3-EA.mzXML","214133","0.0525871",0.7122
"S197-3-EA.mzXML","214140","0.0857882",0.8934
"S197-3-EA.mzXML","214140","0.0857882",0.7157
"S197-3-EA.mzXML","214140","0.0857882",0.8119
"S197-3-EA.mzXML","214140","0.0857882",0.7544
"S197-3-EA.mzXML","214155","0.44914899999999996",0.7651
"S197-3-EA.mzXML","214155","0.44914899999999996",0.8119
"S197-3-EA.mzXML","214155","0.44914899999999996",0.7437
"S197-3-EA.mzXML","214155","0.44914899999999996",0.8533
"S197-3-EA.mzXML","218744","0.0200143",NA
"S197-3-EA.mzXML","222998","0.013862399999999999",0.9507
"S197-3-EA.mzXML","222998","0.013862399999999999",0.7327
"S197-3-EA.mzXML","223053","0.039289300000000006",0.9507
"S197-3-EA.mzXML","223207","0.136175",NA
"S197-3-EA.mzXML","223632","0.018853099999999998",0.9911
"S197-3-EA.mzXML","223632","0.018853099999999998",0.9844
"S197-3-EA.mzXML","223632","0.018853099999999998",0.9632
"S197-3-EA.mzXML","223633","0.0313655",0.9873
"S197-3-EA.mzXML","223633","0.0313655",0.9612
"S197-3-EA.mzXML","223633","0.0313655",0.9844
"S197-3-EA.mzXML","223634","0.022246099999999998",0.9873
"S197-3-EA.mzXML","223634","0.022246099999999998",0.9911
"S197-3-EA.mzXML","223634","0.022246099999999998",0.9657
"S197-3-EA.mzXML","227570","0.176377",NA
"S197-3-EA.mzXML","229876","0.020273",0.9149
"S197-3-EA.mzXML","240930","0.0984455",0.8331
"S197-3-EA.mzXML","240930","0.0984455",0.9149
"S197-3-EA.mzXML","296757","0.189937",0.9476
"S197-3-EA.mzXML","298790","0.12572",0.9476
"S197-3-EA.mzXML","301054","0.09214069999999999",0.8885
"S197-3-EA.mzXML","301054","0.09214069999999999",0.9293
"S197-3-EA.mzXML","301056","0.107419",0.9293
"S197-3-EA.mzXML","301056","0.107419",0.7313
"S197-3-EA.mzXML","301056","0.107419",0.9183
"S197-3-EA.mzXML","301075","0.11578699999999999",0.9183
"S197-3-EA.mzXML","301075","0.11578699999999999",0.7348
"S197-3-EA.mzXML","301075","0.11578699999999999",0.8885
"S197-3-EA.mzXML","314437","0.0895066",0.894
"S197-3-EA.mzXML","314437","0.0895066",0.7713
"S197-3-EA.mzXML","314438","0.118523",0.894
"S197-3-EA.mzXML","321870","0.202964",0.9667
"S197-3-EA.mzXML","321870","0.202964",0.9768
"S197-3-EA.mzXML","321870","0.202964",0.9469
"S197-3-EA.mzXML","321870","0.202964",0.9807
"S197-3-EA.mzXML","321870","0.202964",0.956
"S197-3-EA.mzXML","321870","0.202964",0.953
"S197-3-EA.mzXML","321870","0.202964",0.9544
"S197-3-EA.mzXML","321954","0.680765",0.9236
"S197-3-EA.mzXML","321954","0.680765",0.9261
"S197-3-EA.mzXML","321954","0.680765",0.9667
"S197-3-EA.mzXML","321954","0.680765",0.9501
"S197-3-EA.mzXML","321954","0.680765",0.9158
"S197-3-EA.mzXML","321954","0.680765",0.9555
"S197-3-EA.mzXML","321954","0.680765",0.9299
"S197-3-EA.mzXML","327587","0.517347",0.9386
"S197-3-EA.mzXML","327623","0.770511",0.9716
"S197-3-EA.mzXML","327623","0.770511",0.986
"S197-3-EA.mzXML","327623","0.770511",0.9416
"S197-3-EA.mzXML","327623","0.770511",0.941
"S197-3-EA.mzXML","327623","0.770511",0.964
"S197-3-EA.mzXML","327623","0.770511",0.9385
"S197-3-EA.mzXML","327623","0.770511",0.9411
"S197-3-EA.mzXML","61666","0.0685263",0.7296
"S197-3-EA.mzXML","61666","0.0685263",0.8101
"S197-3-EA.mzXML","61666","0.0685263",0.7332
"S197-3-EA.mzXML","61676","0.0813569",0.7292
"S197-3-EA.mzXML","61676","0.0813569",0.7296
"S197-3-EA.mzXML","61676","0.0813569",0.8194
"S197-3-EA.mzXML","61676","0.0813569",0.8022
"S197-3-EA.mzXML","63607","0.691268",0.7332
"S197-3-EA.mzXML","81522","0.03595159999999999",0.9693
"S197-3-EA.mzXML","81522","0.03595159999999999",0.952
"S197-3-EA.mzXML","96792","0.148878",0.972
"S197-3-EA.mzXML","96834","0.15412599999999999",0.972
"S197-3-EA.mzXML","972","0.137621",0.95
"S197-3-EA.mzXML","978","0.180346",0.95
"S197-3-EA.mzXML","98259","0.816497",0.8226
"S197-3-EA.mzXML","98259","0.816497",0.9054
"S197-3-EA.mzXML","98259","0.816497",0.8225
"S197-3-EA.mzXML","98259","0.816497",0.916
