"UniqueFileSources","id","MQScore","cosine_score"
"Y012-3-Me.mzXML","63817","0.956269",0.9764
"Y012-3-Me.mzXML","63817","0.956269",0.8808
"Y012-3-Me.mzXML","63817","0.956269",0.9703
"Y012-3-Me.mzXML","63817","0.956269",0.8974
"Y012-3-Me.mzXML","63817","0.956269",0.967
"Y012-3-Me.mzXML","63817","0.956269",0.918
"Y012-3-Me.mzXML","648","0.0756365",NA
"Y012-3-Me.mzXML","67098","0.6140439999999999",NA
"Y012-3-Me.mzXML","92869","0.0253429",NA
"Y012-3-Me.mzXML","96733","0.0215017",0.84
"Y012-3-Me.mzXML","96834","0.15412599999999999",0.972
"Y012-3-Me.mzXML","98259","0.816497",0.8226
"Y012-3-Me.mzXML","98259","0.816497",0.9054
"Y012-3-Me.mzXML","98259","0.816497",0.8225
"Y012-3-Me.mzXML","98259","0.816497",0.916
