"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",8,5
"0.06-0.11",9,8
"0.11-0.16",1,14
"0.16-0.21",1,12
"0.21-0.26",2,45
"0.26-0.31",1,59
"0.31-0.36",1,NA
"0.36-0.41",2,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",1,NA
"0.56-0.61",0,NA
"0.61-0.66",3,NA
"0.66-0.71",2,NA
"0.71-0.76",3,NA
"0.76-0.81",9,NA
"0.81-0.86",2,NA
"0.86-0.91",0,NA
"0.91-0.96",2,NA
"Shannon_Index",2.36698334079306,1.44310389223347
