"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",11,4
"0.06-0.11",8,0
"0.11-0.16",5,12
"0.16-0.21",1,5
"0.21-0.26",2,45
"0.26-0.31",0,65
"0.31-0.36",0,NA
"0.36-0.41",0,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",0,NA
"0.66-0.71",1,NA
"0.71-0.76",4,NA
"0.76-0.81",7,NA
"0.81-0.86",2,NA
"0.86-0.91",2,NA
"0.91-0.96",0,NA
"Shannon_Index",2.12285591579837,1.16492074772797
