"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",16,1
"0.06-0.11",10,3
"0.11-0.16",0,5
"0.16-0.21",1,8
"0.21-0.26",0,25
"0.26-0.31",1,41
"0.31-0.36",2,NA
"0.36-0.41",0,NA
"0.41-0.46",1,NA
"0.46-0.51",0,NA
"0.51-0.56",1,NA
"0.56-0.61",0,NA
"0.61-0.66",1,NA
"0.66-0.71",0,NA
"0.71-0.76",6,NA
"0.76-0.81",5,NA
"0.81-0.86",1,NA
"0.86-0.91",0,NA
"0.91-0.96",1,NA
"Shannon_Index",1.92491723943615,1.27779350998702
