"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",21,8
"0.06-0.11",22,8
"0.11-0.16",13,30
"0.16-0.21",1,9
"0.21-0.26",4,19
"0.26-0.31",1,17
"0.31-0.36",0,NA
"0.36-0.41",0,NA
"0.41-0.46",1,NA
"0.46-0.51",1,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",1,NA
"0.66-0.71",0,NA
"0.71-0.76",2,NA
"0.76-0.81",5,NA
"0.81-0.86",1,NA
"0.86-0.91",0,NA
"0.91-0.96",0,NA
"Shannon_Index",1.89552541297678,1.66260703656206
