"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",1,9
"0.06-0.11",1,8
"0.11-0.16",1,3
"0.16-0.21",2,7
"0.21-0.26",1,0
"0.26-0.31",1,1
"0.31-0.36",1,NA
"0.36-0.41",0,NA
"0.41-0.46",0,NA
"0.46-0.51",2,NA
"0.51-0.56",0,NA
"0.56-0.61",1,NA
"0.61-0.66",0,NA
"0.66-0.71",4,NA
"0.71-0.76",2,NA
"0.76-0.81",3,NA
"0.81-0.86",0,NA
"0.86-0.91",1,NA
"0.91-0.96",1,NA
"Shannon_Index",2.50013802636543,1.42764160164463
