"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",16,7
"0.06-0.11",18,12
"0.11-0.16",10,30
"0.16-0.21",3,9
"0.21-0.26",2,8
"0.26-0.31",1,17
"0.31-0.36",1,NA
"0.36-0.41",0,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",0,NA
"0.66-0.71",0,NA
"0.71-0.76",2,NA
"0.76-0.81",3,NA
"0.81-0.86",2,NA
"0.86-0.91",2,NA
"0.91-0.96",0,NA
"Shannon_Index",1.98298748721419,1.64713756359023
