"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",8,13
"0.06-0.11",10,10
"0.11-0.16",3,13
"0.16-0.21",2,12
"0.21-0.26",0,17
"0.26-0.31",3,4
"0.31-0.36",2,NA
"0.36-0.41",0,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",1,NA
"0.56-0.61",0,NA
"0.61-0.66",0,NA
"0.66-0.71",0,NA
"0.71-0.76",0,NA
"0.76-0.81",1,NA
"0.81-0.86",0,NA
"0.86-0.91",1,NA
"0.91-0.96",0,NA
"Shannon_Index",1.85251476198103,1.72333522467216
