"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",6,6
"0.06-0.11",11,4
"0.11-0.16",4,13
"0.16-0.21",2,6
"0.21-0.26",2,36
"0.26-0.31",2,45
"0.31-0.36",3,NA
"0.36-0.41",1,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",0,NA
"0.66-0.71",1,NA
"0.71-0.76",6,NA
"0.76-0.81",7,NA
"0.81-0.86",0,NA
"0.86-0.91",0,NA
"0.91-0.96",0,NA
"Shannon_Index",2.23556197554263,1.42141557900787
